X,delta0_4_s,delta0_4,delta0_4_real,omega0_4_s,omega0_4,omega_0_4_real
3.7206703910614527,0.0598983,0.06144543,0.05623237220778747,37.7501826,37.73802751,37.759995776416275
3.745810055865922,0.06119254,0.06242253,0.057716887598946505,37.7463552,37.73445193,37.756483883629585
3.7709497206703912,0.06238489,0.06330554,0.05911053232513643,37.74244388,37.73087634,37.752823761685946
3.7960893854748603,0.06347327,0.06409444,0.06040982198862767,37.73845965,37.72730076,37.749042684581056
3.82122905027933,0.06445592,0.06478926,0.06161209040318004,37.73441369,37.72372518,37.74516689049495
3.8463687150837993,0.06533136,0.06538998,0.06271548959404287,37.73031734,37.7201496,37.74122158179195
3.8715083798882683,0.06609841,0.06589661,0.0637189897979551,37.726182,37.71657402,37.73723092502068
3.8966480446927374,0.0667562,0.06630914,0.06462237946314468,37.72201919,37.71299843,37.73321805091412
3.921787709497207,0.06730416,0.06662758,0.06542626524932968,37.71784045,37.70942285,37.729205054389496
3.9469273743016764,0.06774202,0.06685192,0.06613108231518451,37.71365734,37.70584727,37.72521072076488
3.9720670391061454,0.06806981,0.06698217,0.06673675445206222,37.70948139,37.70227169,37.72125255932066
3.9972067039106145,0.06828788,0.06701833,0.06724442418580508,37.70739665,37.7004839,37.71735020688987
4.022346368715084,0.06847785,0.06716333,0.06765558833619004,37.70730695,37.67870969,37.713521869335715
4.0474860335195535,0.06869356,0.06662648,0.06797209162670419,37.70535905,37.67863991,37.709784302100026
4.072625698324023,0.06880675,0.06608595,0.06819612668454475,37.70154617,37.67850035,37.70615281020323
4.097765363128492,0.06882178,0.06554176,0.06833023404061904,37.69790291,37.67836079,37.70264124824437
4.122905027932961,0.06874322,0.06499389,0.06837730212954453,37.69443658,37.67822124,37.69926202040111
4.148044692737431,0.06857581,0.06444235,0.06834056728964877,37.69115387,37.67808168,37.6960260804297
4.173184357541899,0.06832448,0.06388714,0.0682236137629695,37.68806083,37.67794212,37.69294293166501
4.198324022346369,0.06799428,0.06332825,0.0680303736952545,37.68516289,37.67780257,37.69002062702053
4.223463687150838,0.06759042,0.06276569,0.06776512713596174,37.68246482,37.67766301,37.68726576898835
4.248603351955308,0.06711822,0.06219946,0.06743250203825926,37.67997072,37.67752345,37.68468350963916
4.273743016759777,0.06658309,0.06162956,0.06703747425902527,37.67768402,37.6773839,37.68227755062228
4.298882681564246,0.06599053,0.06105598,0.06658536755884807,37.67560746,37.67724434,37.68005014316562
4.324022346368715,0.06534611,0.06047873,0.06608090941176754,37.67374311,37.67710478,37.67800301588206
4.349162011173185,0.06465543,0.05989781,0.06552670173951311,37.67209233,37.67696522,37.67614060170409
4.374301675977653,0.06392413,0.05931322,0.06492780261789537,37.67065581,37.67682567,37.67446576512619
4.399441340782123,0.06315784,0.05872495,0.06428936742983572,37.66943354,37.67668611,37.67298029012575
4.424581005586592,0.06236221,0.05813301,0.06361642923759293,37.66842481,37.67654655,37.671685028902345
4.449720670391062,0.06154283,0.0575374,0.06291389878276302,37.66762826,37.676407,37.6705799018778
4.474860335195531,0.06070528,0.05693812,0.06218656448627927,37.66704182,37.67626744,37.66966389769614
4.5,0.05985504,0.05633516,0.06143909244841228,37.66680084,37.67619766,37.6689350732236
