X,delta0_4_s,delta0_4,delta0_4_real,omega0_4_s,omega0_4,omega_0_4_real
1.3324022346368716,2.2638541,2.0927429,2.327728681274681,376.48708339999996,376.15146000000004,376.6052665366418
1.3575418994413408,2.2499091,2.0698448,2.317546418376125,376.4357822,376.0904853,376.56479523018663
1.3826815642458101,2.2346268,2.0453422,2.3063430335119426,376.38549679999994,376.02951070000006,376.52424473112893
1.4078212290502794,2.2180353,2.0192349000000003,2.2941158559473878,376.3363166,375.96853609999994,376.48347025484014
1.4329608938547487,2.2001646,1.991523,2.2808595334973822,376.2883288,375.9075615,376.44233654710314
1.458100558659218,2.1810473,1.9622065,2.2665660325265167,376.2416174,375.8465869,376.4007178841127
1.4832402234636872,2.1607181,1.9312855,2.251224637949055,376.2185911,375.81609960000003,376.3584980724753
1.5083798882681565,2.1609916,1.9328275000000001,2.234822383931581,376.1967885,375.8093899,376.3155723397882
1.5335195530726258,2.1400886999999997,1.9017298999999999,2.2173459056279845,376.17009260000003,375.7849168,376.2718721636928
1.558659217877095,2.1177807,1.8693442,2.1987687441923605,376.1161809,375.73597049999995,376.2273255609898
1.5837988826815643,2.0940403,1.8356705,2.1790623671888287,376.06128409999997,375.6870243,376.1818683873076
1.6089385474860336,2.0688429999999998,1.8007086,2.1581993766936907,376.0055144,375.638078,376.1354534782499
1.6340782122905029,2.0421674000000003,1.7644587999999999,2.1361535092954265,375.94898839999996,375.58913179999996,376.08805064939594
1.6592178770949721,2.013995,1.7269208,2.112899636094696,375.8918274,375.5401855,376.03964669630034
1.6843575418994414,1.9843109,1.6880949,2.088413762704338,375.834157,375.4912393,375.99024539449294
1.7094972067039107,1.9531033,1.6479808,2.0626730292493725,375.7761064,375.4422931,375.93986749947925
1.73463687150838,1.9203639,1.6065787,2.0356557103669957,375.7178087,375.3933468,375.88855074673995
1.7597765363128492,1.886088,1.5638885,2.00734121520659,375.6593998,375.34440060000003,375.83634985173137
1.7849162011173185,1.8502744,1.5199103,1.977710087429711,375.60101869999994,375.29545429999996,375.783336509885
1.8100558659217878,1.8129258000000001,1.474644,1.9467440052100926,375.5428068,375.24650809999997,375.7295993966078
1.835195530726257,1.7740484,1.4280897000000001,1.9144257812336591,375.4849074,375.1975618,375.67524416728224
1.8603351955307263,1.7336525,1.3802473000000002,1.8807476839063382,375.4274658,375.14861559999997,375.62039243433276
1.8854748603351956,1.6917519,1.3311168000000002,1.8457047580784893,375.3706283,375.09966929999996,375.56522163004894
1.910614525139665,1.6483645,1.2806983,1.8092803703777758,375.31454240000005,375.0507231,375.5099625431027
1.9357541899441342,1.603512,1.2289917,1.7714675243965354,375.25935580000004,375.0017768,375.4548692531208
1.9608938547486034,1.5572200999999999,1.1759971,1.7322692361506864,375.20521659999997,374.95283059999997,375.40021879303305
1.9860335195530727,1.5095181999999998,1.1217144,1.6916985340797233,375.1784274,374.92835749999995,375.3463111490719
2.011173184357542,1.5073767,1.1267441,1.6497784590467188,375.1466832,374.9840022,375.2934692607728
2.0363128491620115,1.4588394,1.0739258,1.6065420643383215,375.11910800000004,375.0082774,375.2420390209741
2.0614525139664805,1.4088508,1.0223849999999999,1.5620324156647603,375.0675067,375.0568278,375.19238927581716
2.0865921787709496,1.3575977,0.9721219999999999,1.5163025911598413,375.02305079999996,375.1053782,375.14491182474615
2.111731843575419,1.3052693000000002,0.9231365,1.469415681380948,374.98582339999996,375.1539286,375.1000214205081
2.1368715083798886,1.2520568,0.8754287,1.4214447893090398,374.9558864,375.20247900000004,375.0581557691529
2.1620111731843576,1.1981528,0.8289986,1.3724730303486576,374.9332804,375.2510294,375.0197755300335
2.1871508379888267,1.1437505000000001,0.7838460999999999,1.32259353232792,374.9180245,375.2995798,374.9853643158056
2.212290502793296,1.0890435,0.7399712,1.2719094354985132,374.9101161,375.3481301,374.9554286924279
2.2374301675977657,1.034225,0.697374,1.2205214906089379,374.9095315,375.3966805,374.9304302108728
2.2625698324022347,0.9794873,0.6560544,1.1685097816613188,374.9162253,375.44523089999996,374.9105957569989
2.287709497206704,0.9250210999999999,0.6160124,1.1160462610113915,374.93013099999996,375.4937813,374.8964691801789
2.3128491620111733,0.8710152,0.5772481,1.0633137351873292,374.95116129999997,375.54233170000003,374.8885691393914
2.337988826815643,0.8176559,0.5397615,1.0104942275428674,374.9792079,375.5908821,374.8873327479356
2.363128491620112,0.7651262000000001,0.5035525,0.9577689782573067,375.0141424,375.6394325,374.8931155734325
2.388268156424581,0.7136054999999999,0.4686211,0.9053184443355069,375.0558161,375.68798289999995,374.9061916378239
2.4134078212290504,0.6632691000000001,0.43496729999999995,0.8533222996078957,375.104061,375.7365333,374.92675341737305
2.43854748603352,0.6142877,0.4025913,0.8019594347304635,375.15869000000004,375.78508370000003,374.9549118426642
2.463687150837989,0.5668265,0.3714928,0.7514079571847605,375.2194975,375.8336341,374.9906962986029
2.488826815642458,0.5210454,0.34167200000000003,0.7018451912779042,375.251419,375.8579092,375.0340546244161
2.5139664804469275,0.5208558,0.3408206,0.6534476781425755,375.3016176,375.9080909,375.0848531136517
2.539106145251397,0.4763957,0.3123203,0.6063911757370154,375.3490779,375.9525782,375.14287651417885
2.564245810055866,0.4344335,0.2861615,0.5608506588450336,375.4452677,376.041553,375.20782802818803
2.589385474860335,0.3950361,0.2623442,0.517000319075996,375.54385709999997,376.1305277,375.2793293121908
2.6145251396648046,0.35826289999999994,0.24086819999999998,0.47501356486483787,375.6445658,376.21950239999995,375.35692047702
2.639664804469274,0.3241659,0.22173379999999998,0.43505416144083964,375.7471088,376.30847719999997,375.44009913244963
2.664804469273743,0.2927896,0.2049407,0.39722543211094313,375.8511972,376.39745189999996,375.52850966188265
2.689944134078212,0.264171,0.1904891,0.361656495994525,375.9565396,376.4864266,375.6215428081154
2.7150837988826817,0.2383391,0.178379,0.3284681276196695,376.06284189999997,376.57540140000003,375.7185407321635
2.740223463687151,0.2153153,0.1686103,0.297761946831025,376.169809,376.6643761,375.81884928854447
2.7653631284916202,0.1951132,0.161183,0.2696204187898019,376.27714519999995,376.7533508,375.9218180252783
2.7905027932960893,0.1777387,0.15609710000000002,0.24410685397377255,376.3845551,376.8423256,376.02680018388673
2.815642458100559,0.1631898,0.1533527,0.2212654081772713,376.49174430000005,376.9313003,376.1331526993937
2.8407821229050283,0.1514569,0.1529498,0.2011210825111953,376.59842060000005,377.02027499999997,376.2402362003253
2.8659217877094973,0.1425225,0.1548883,0.18367972340300387,376.7042943,377.10924980000004,376.34741500870973
2.8910614525139664,0.1363618,0.1591682,0.16892802259671877,376.80907920000004,377.19822450000004,376.4540571400771
2.916201117318436,0.13294240000000002,0.1657896,0.15683351715292418,376.9124935,377.28719920000003,376.5595343034598
2.9413407821229054,0.1322246,0.1747524,0.14734458944876613,377.01426069999997,377.376174,376.66322190139226
2.9664804469273744,0.1341614,0.1860566,0.14039996859498052,377.11410979999994,377.4651487,376.76455259199486
2.9916201117318435,0.13869879999999998,0.1997023,0.1359539910782934,377.1635214,377.50963609999997,376.8631240328209
3.016759776536313,0.1380279,0.1962612,0.1339290799106394,377.2021406,377.53810110000006,376.9584159033799
3.0418994413407825,0.1435816,0.21065589999999998,0.134237024659126,377.2371405,377.5417886,377.0499434030704
3.0670391061452515,0.1509774,0.2252448,0.13678170252357874,377.306125,377.54916360000004,377.137274135451
3.0921787709497206,0.1601619,0.2400277,0.14145907833654128,377.3728259,377.5565386,377.220028108241
3.11731843575419,0.1710683,0.25500470000000003,0.14815720456327508,377.4367409,377.56391360000003,377.29787773332
3.1424581005586596,0.1836167,0.27017579999999997,0.1567562213017602,377.4973767,377.5712886,377.37054782672794
3.1675977653631286,0.1977144,0.2855409,0.1671283562826943,377.55425049999997,377.5786636,377.43781560866523
3.1927374301675977,0.2132562,0.30110020000000004,0.17913792486949337,377.6068917,377.5860386,377.4995107034928
3.217877094972067,0.2301245,0.3168535,0.19264133005829062,377.6548431,377.5934136,377.5555151397317
3.2430167597765367,0.24819000000000002,0.33280089999999996,0.20748706247793897,377.69766250000004,377.6007885,377.60576335006374
3.2681564245810057,0.267312,0.3489424,0.22351570039000887,377.7349243,377.6081635,377.65024217133083
3.293296089385475,0.2873387,0.3652779,0.2405605852180147,377.76622089999995,377.61553849999996,377.6889895726538
3.3184357541899443,0.3081078,0.38180749999999997,0.25849695655320515,377.79116369999997,377.6229135,377.72199799606875
3.343575418994414,0.3294473,0.39853130000000003,0.2771949676078606,377.80938480000003,377.6302885,377.74929442504
3.368715083798883,0.3511754,0.415449,0.2965053810059609,377.8205379,377.6376635,377.77097797468394
3.393854748603352,0.3731019,0.43256089999999997,0.31628507368449543,377.8242996,377.64503849999994,377.7871743113852
3.4189944134078214,0.395028,0.4498669,0.33639703689346434,377.8203706,377.65241349999997,377.79803565279593
3.444134078212291,0.4167477,0.4673669,0.3567103761958767,377.8084765,377.65978850000005,377.80374076783636
3.46927374301676,0.43804790000000005,0.485061,0.37710031146775236,377.7883691,377.66716340000005,377.80449497669474
3.494413407821229,0.45870920000000004,0.5029492,0.39744817689812023,377.77623259999996,377.6708509,377.80053015082683
3.5195530726256985,0.46215680000000003,0.5024126,0.41764142098901974,377.7518556,377.6484438,377.79210471295676
3.544692737430168,0.48217669999999996,0.5197111,0.4375736065555008,377.73749039999996,377.6305658,377.7795036370761
3.569832402234637,0.5014405000000001,0.5360687,0.45714441072562273,377.70796930000006,377.59481,377.76303844844455
3.594972067039106,0.5199067,0.5514853,0.4762596400225706,377.6769105,377.5590542,377.74304706047224
3.6201117318435756,0.5375358,0.565961,0.49483929350185174,377.6444039,377.52329840000004,377.7197932253012
3.645251396648045,0.5542910999999999,0.5794957,0.5128071919413453,377.6105435,377.4875426,377.6935380264216
3.670391061452514,0.5701381,0.5920896,0.5300875807892818,377.5754263,377.4517867,377.66460599457497
3.695530726256983,0.5850451,0.6037424,0.5466128876087852,377.5391527,377.4160309,377.6333113023461
3.7206703910614527,0.598983,0.6144543,0.5623237220778747,377.50182600000005,377.3802751,377.59995776416275
3.745810055865922,0.6119254,0.6242253,0.5771688759894651,377.46355200000005,377.3445193,377.56483883629585
3.7709497206703912,0.6238489,0.6330553999999999,0.5911053232513643,377.4244388,377.30876340000003,377.5282376168594
3.7960893854748603,0.6347327,0.6409444,0.6040982198862767,377.38459650000004,377.27300759999997,377.4904268458106
3.82122905027933,0.6445592,0.6478926,0.6161209040318004,377.34413689999997,377.2372518,377.4516689049495
3.8463687150837993,0.6533136,0.6538998,0.6271548959404287,377.3031734,377.201496,377.41221581791945
3.8715083798882683,0.6609841,0.6589661,0.637189897979551,377.26182,377.1657402,377.37230925020685
3.8966480446927374,0.667562,0.6630914,0.6462237946314469,377.2201919,377.1299843,377.33218050914115
3.921787709497207,0.6730416,0.6662758000000001,0.6542626524932968,377.17840449999994,377.09422850000004,377.29205054389496
3.9469273743016764,0.6774202,0.6685192,0.6613108231518451,377.1365734,377.0584727,377.2521072076488
3.9720670391061454,0.6806981,0.6698217,0.6673675445206222,377.0948139,377.02271690000003,377.2125255932066
3.9972067039106145,0.6828787999999999,0.6701833,0.6724442418580507,377.0739665,377.004839,377.1735020688987
4.022346368715084,0.6847785000000001,0.6716332999999999,0.6765558833619003,377.07306950000003,376.7870969,377.13521869335716
4.0474860335195535,0.6869356,0.6662648,0.6797209162670419,377.0535905,376.78639910000004,377.09784302100024
4.072625698324023,0.6880675,0.6608595,0.6819612668454476,377.0154617,376.7850035,377.0615281020323
4.097765363128492,0.6882178,0.6554176,0.6833023404061904,376.97902910000005,376.7836079,377.0264124824437
4.122905027932961,0.6874321999999999,0.6499389,0.6837730212954453,376.9443658,376.7822124,376.9926202040111
4.148044692737431,0.6857581,0.6444234999999999,0.6834056728964877,376.9115387,376.78081679999997,376.960260804297
4.173184357541899,0.6832448000000001,0.6388714,0.6822361376296949,376.88060829999995,376.7794212,376.9294293166501
4.198324022346369,0.6799428000000001,0.6332825,0.680303736952545,376.85162890000004,376.77802569999994,376.90020627020533
4.223463687150838,0.6759042,0.6276569,0.6776512713596173,376.8246482,376.77663010000003,376.87265768988345
4.248603351955308,0.6711822000000001,0.6219946,0.6743250203825926,376.7997072,376.7752345,376.8468350963916
4.273743016759777,0.6658309,0.6162955999999999,0.6703747425902528,376.77684020000004,376.773839,376.8227755062228
4.298882681564246,0.6599053,0.6105598,0.6658536755884807,376.75607460000003,376.77244340000004,376.80050143165624
4.324022346368715,0.6534611,0.6047873,0.6608090941176754,376.7374311,376.7710478,376.78003015882064
4.349162011173185,0.6465543,0.5989781000000001,0.6552670173951312,376.7209233,376.7696522,376.76140601704094
4.374301675977653,0.6392412999999999,0.5931322,0.6492780261789537,376.7065581,376.7682567,376.74465765126195
4.399441340782123,0.6315784000000001,0.5872495,0.6428936742983572,376.6943354,376.76686109999997,376.7298029012575
4.424581005586592,0.6236221,0.5813301,0.6361642923759293,376.6842481,376.7654655,376.71685028902345
4.449720670391062,0.6154283,0.575374,0.6291389878276301,376.67628260000004,376.76406999999995,376.705799018778
4.474860335195531,0.6070528,0.5693812,0.6218656448627926,376.67041820000003,376.7626744,376.69663897696137
4.5,0.5985503999999999,0.5633516000000001,0.6143909244841228,376.6680084,376.7619766,376.689350732236
