t_data,del1_target_values,del1,omega1_target_values,omega1,del2_target_values,del2,omega2_target_values,omega2,del3_target_values,del3,omega3_target_values,omega3
6.767676767676767,0.2688637690148282,0.2686291793565437,1.0000169795221794,1.0000173612006893,0.6311867598515346,0.6317785255095801,0.9999564246254994,0.999955458695359,0.49918960086856135,0.49948479645961213,0.9999740825815765,0.999973198323211
6.8686868686868685,0.2694975720362532,0.2693054367889876,1.0000163115535299,1.0000167215434828,0.6295594976170278,0.6300429428445524,0.9999581016505338,0.9999570695562747,0.4982227711116383,0.4984425218750698,0.9999751340816475,0.9999742720093611
6.96969696969697,0.27010643179502225,0.2699563105294375,1.0000156696132905,1.0000160818862762,0.6279949029167139,0.6283712844141108,0.9999597164634283,0.9999586804171905,0.49729514565494826,0.4974428546718713,0.9999761413730511,0.999975345695511
7.070707070707071,0.2706913170656882,0.27058180057789405,1.0000150527206781,1.0000154422290695,0.6264906537694361,0.6267635502182561,0.9999612710706909,0.9999602912781062,0.4964050865816724,0.4964857948500164,0.9999771063833934,0.9999764193816612
7.171717171717171,0.2712531631249151,0.27118190693435645,1.000014459922675,1.000014802571863,0.6250445019119255,0.625219740256987,0.9999627674747203,0.9999619021390219,0.4955510212750226,0.49557134240950523,0.9999780309845566,0.9999774930678113
7.2727272727272725,0.2717928717514777,0.2717566295988254,1.000013890294027,1.0000141629146564,0.6236542727987989,0.6237398545303041,0.999964207673805,0.9999635129999377,0.4947314424182408,0.4946994973503378,0.9999789169926993,0.9999785667539612
7.373737373737374,0.272311311226262,0.2723059685713004,1.0000133429372453,1.0000135232574496,0.6223178656025606,0.6223238930382068,0.9999655936621235,0.9999651238608533,0.49394490799459945,0.4938702596725136,0.999979766168256,0.9999796404401113
7.474747474747475,0.27280931633226513,0.2728299238517818,1.0000128169826044,1.000012883600243,0.6210332532136014,0.6209718557806954,0.9999669274297447,0.9999667347217691,0.49319004128740107,0.49308362937603367,0.9999805802159379,0.9999807141262614
7.575757575757575,0.2732876883545949,0.27332849544026927,1.0000123115881445,1.0000122439430366,0.6197984822401987,0.6196837427577704,0.9999682109626274,0.9999683455826849,0.49246553087997874,0.49233960646089725,0.9999813607847319,0.9999817878124114
7.6767676767676765,0.27374719508047035,0.2738016833367632,1.00001182593967,1.0000116042858298,0.6186116730085172,0.6184595539694309,0.9999694462426206,0.9999699564436005,0.4917701306556956,0.491638190927104,0.9999821094679012,0.9999828614985615
7.777777777777778,0.27418857079922165,0.274249487541263,1.0000113592507491,1.0000109646286233,0.6174710195626075,0.6172992894156777,0.9999706352474634,0.9999715673045163,0.4911026597979452,0.4909793827746549,0.9999828278029856,0.9999839351847115
7.878787878787879,0.2746125101242157,0.27467190805376923,1.0000109108258814,1.0000103249714167,0.6163748012240318,0.6162029490965104,0.9999717794121763,0.999973178165432,0.4904620090199738,0.49036318200354934,0.9999835169135983,0.9999850088708616
7.979797979797979,0.27501972051752316,0.2750689448742818,1.0000104800633605,1.0000100051428134,0.6153212765223872,0.6151705330119293,0.9999728792452283,0.9999739835958898,0.4898470260884229,0.4897895886137881,0.9999841773704008,0.9999855457139367
8.080808080808081,0.2754108805347162,0.2751184312687823,1.0000100661552194,1.0000098576724368,0.6143087746209519,0.6149544919453749,0.9999739373454042,0.9999758354667704,0.48925662878301646,0.48912198887180713,0.9999848110776461,0.9999921186504329
8.181818181818182,0.27578660364113317,0.2755096159819794,1.0000096684711834,1.0000097080239096,0.6133357620533846,0.6139955641597739,0.999974955125786,0.9999761644757068,0.4886898455429012,0.4888092311199354,0.9999854190822689,0.9999919717744823
8.282828282828282,0.27614748446390364,0.2758889236082539,1.0000092863989134,1.0000094087268552,0.6124007510315712,0.6130627486775038,0.9999759339733575,0.9999768224935794,0.4881457363942098,0.4884848163309714,0.9999860024030935,0.999991678022581
8.383838383838384,0.2764940987919484,0.27625635414760574,1.0000089193440056,1.0000091094298007,0.6115022994456257,0.6121560454985642,0.9999768752490046,0.9999774805114521,0.48762339295006146,0.48814874450491524,0.9999865620308351,0.9999913842706798
8.484848484848484,0.27682700357597934,0.2766119076000352,1.0000085667299905,1.0000088101327465,0.6106390108638885,0.6112754546229557,0.9999777802875146,0.9999781385293248,0.48712193841056123,0.48780101564176687,0.9999870989280973,0.9999910905187785
8.585858585858587,0.2771467369284995,0.27695558396554204,1.0000082279983349,1.000008510835692,0.6098095345329279,0.6104209760506785,0.9999786503975773,0.9999787965471975,0.4866405275628006,0.48744162974152616,0.9999876140293752,0.9999907967668773
8.686868686868687,0.27745381812380304,0.2772873832441263,1.0000079026084394,1.0000082115386375,0.6090125653775392,0.6095926097817317,0.9999794868617832,0.9999794545650702,0.4861783467808568,0.4870705868041934,0.9999881082410522,0.999990503014976
8.787878787878787,0.2777487475979754,0.27760730543578804,1.0000075900376413,1.0000079122415833,0.6082468440007451,0.6087903558161155,0.9999802909366254,0.9999801125829428,0.48573461402579343,0.4866878868297683,0.9999885824414029,0.9999902092630748
8.88888888888889,0.278032006948893,0.2779153505405272,1.0000072897812118,1.0000076129445288,0.6075111566837957,0.6080142141538312,0.9999810638524985,0.9999807706008156,0.48530857884566025,0.4862935298182509,0.9999890374805911,0.9999899155111736
8.98989898989899,0.2783040589362236,0.2782115185583438,1.0000070013523572,1.0000073136474743,0.6068043353861684,0.607264184794877,0.999981806813699,0.9999814286186882,0.48489952237549305,0.48588751576964145,0.9999894741806706,0.9999896217592723
9.09090909090909,0.27856534748142603,0.278495809489238,1.0000067242822201,1.00000701435042,0.6061252577455677,0.6065402677392543,0.999982520998425,0.999982086636561,0.48450675733731385,0.4854698446839397,0.9999898933355852,0.9999893280073712
9.191919191919192,0.2788162976677502,0.2787682233332095,1.0000064581198773,1.0000067150533656,0.6054728470779256,0.6058424629869616,0.9999832075587766,0.9999827446544336,0.4841296280401307,0.4850405165611456,0.9999902957111686,0.9999890342554699
9.292929292929292,0.2790573157402372,0.27902876009025834,1.0000062024323406,1.000006415756311,0.6048460723774013,0.6051707705380003,0.9999838676207554,0.9999834026723063,0.4837675103799379,0.48459953140125944,0.9999906820451442,0.9999887405035687
9.393939393939394,0.2792887891057194,0.27927741976038484,1.0000059568045578,1.0000061164592569,0.6042439483163814,0.6045251903923697,0.999984502284265,0.999984060690179,0.4834198118397158,0.48414688920428106,0.9999910530471254,0.9999884467516674
9.494949494949495,0.27951108737321,0.2795142023435887,1.0000057208416973,1.0000058171622024,0.6036655327940371,0.6039057225500707,0.9999851125893116,0.9999847187080516,0.48308596961157485,0.48368258997021035,0.999991409378609,0.9999881529997662
9.595959595959595,0.2797245928018323,0.27973910783987016,1.0000054942241603,1.000005517865148,0.603109854002736,0.6033123670111017,0.9999856986486229,0.9999853767259244,0.48276539120772366,0.4832066336990474,0.9999917511542425,0.9999878592478649
9.696969696969697,0.27992964027298156,0.27995213624922877,1.0000052765544856,1.0000052185680937,0.6025760533706005,0.6027451237754637,0.9999862618212212,0.999986034743797,0.4824575647208955,0.4827190203907924,0.999992079230348,0.9999875654959637
9.797979797979798,0.28012656335770103,0.2801532875716652,1.000005067476474,1.0000049192710392,0.6020632782874432,0.6022039928431571,0.999986803036109,0.9999866927616697,0.4821619805328363,0.48221975004544504,0.9999923941969832,0.9999872717440624
9.8989898989899,0.28031568295253395,0.28034256180717887,1.0000048666521293,1.0000046199739847,0.6015707078420839,0.6016889742141807,0.9999873231407037,0.9999873507795424,0.4818781490796237,0.4817088226630056,0.9999926965909772,0.9999869779921612
10.0,0.2804973072795233,0.28051995895576987,1.0000046737616586,1.0000044703254576,0.6010975528223498,0.6012000678885357,0.999987822900838,0.9999876797884788,0.4816056008516666,0.48118623824347373,0.9999929868959316,0.9999868311162106
10.0,0.2804973072795233,0.2804986713756734,1.0000046737616586,1.0000019687096329,0.6010975528223498,0.6011130306044056,0.999987822900838,1.0006663684405366,0.4816056008516666,0.48176131141999207,0.9999929868959316,1.0003811596392913
10.004368421052632,0.2805051830226228,0.28050191355666476,1.0000048667724495,1.0000019691478537,0.60143836886673,0.6022104433742196,1.0003737059970692,1.0006665129156684,0.48181083408192327,0.48238902640475195,1.000224781456549,1.000381213321156
10.008736842105263,0.2805132876769802,0.28050515718102936,1.0000049669779199,1.0000019700242955,0.6022122070548296,0.6033083320034677,1.0005430780214404,1.000666801865932,0.482276085143536,0.4830169182020984,1.000326404594554,1.0003813206848848
10.013105263157895,0.28052152499013744,0.2805084022487673,1.0000050336071997,1.0000019709007373,0.603176079912551,0.6044066964921498,1.000617432711001,1.0006670908161954,0.4828552050967025,0.48364498681203,1.0003708474656123,1.000381428048614
10.017473684210527,0.2805298607697809,0.28051164875987844,1.0000050886035976,1.000001971777179,0.6042234434484818,0.6055055368402663,1.0006500420614564,1.0006673797664591,0.48348405114994225,0.48427323223454927,1.000390145122699,1.000381535412343
10.021842105263158,0.2805382834328676,0.2805148967143629,1.000005139870755,1.000001972653621,0.6053073452339547,0.6066048530478166,1.0006643822871408,1.0006676687167226,0.4841343303734485,0.4849016544696531,1.000398428222867,1.0003816427760717
10.02621052631579,0.28054678945609185,0.28051814611222065,1.00000519006299,1.0000019735300627,0.6064073752449287,0.6077046451148015,1.000670658400075,1.0006679576669861,0.48479373265491055,0.48553025351734286,1.0004018451696832,1.0003817501398007
10.03057894736842,0.2805553778911808,0.28052139695345163,1.0000052400275043,1.0000019744065043,0.6075144226286759,0.6088049130412202,1.000673425826622,1.0006682466172496,0.4854567582352516,0.4861590293776185,1.0004031430899303,1.0003818575035297
10.034947368421053,0.280564048587638,0.2805246492380559,1.000005289972429,1.000001975282946,0.6086245943868577,0.6099056568270734,1.0006746310659524,1.0006685355675133,0.48612105525170407,0.48678798205048085,1.0004034969649758,1.0003819648672585
10.039315789473685,0.28057280154696873,0.2805279029660335,1.0000053399321678,1.000001976159388,0.6097361189284795,0.611006876472361,1.0006751599135633,1.000668824517777,0.48678555296545567,0.48741711153592776,1.0004034419474714,1.0003820722309873
10.043684210526315,0.280581636782178,0.28053115813738433,1.000005389889065,1.0000019770358297,0.6108482298815475,0.6121085719770826,1.00067539555545,1.0006691134680405,0.4874497881465937,0.48804641783396113,1.0004032097827746,1.0003821795947163
10.048052631578948,0.2805905542741075,0.2805344147521085,1.0000054398212996,1.0000019779122715,0.6119606002607958,0.6132107433412383,1.000675501484247,1.0006694024183038,0.4881135633897069,0.4886759009445805,1.0004028994558163,1.0003822869584453
10.05242105263158,0.2805995539667384,0.28053767281020586,1.0000054897166084,1.0000019787887133,0.6130730958608201,0.6143133905648283,1.0006755448026559,1.0006696913685675,0.4887767980888316,0.48930556086778626,1.0004025516182231,1.0003823943221744
